osmid,highway,oneway,reversed,length,geometry,name,ref,access,lanes,tunnel,maxspeed,bridge,junction
"[1124066083, 1124066076, 1124066077, 1124066078, 1124066079]",secondary,True,False,241.32000000000002,"LINESTRING (80.2242074 13.1081683, 80.2242019 13.1081295, 80.2241945 13.1080771, 80.2241775 13.107861, 80.2241714 13.107783, 80.224164 13.1076888, 80.2241725 13.1076361, 80.224208 13.1075555, 80.2244006 13.1073662, 80.2251391 13.1066175, 80.2252817 13.1064827, 80.2252926 13.1064344)",,,,,,,yes,
"[1124066080, 1124066081]",secondary,False,True,15.189,"LINESTRING (80.2242074 13.1081683, 80.2242188 13.1082485, 80.2242267 13.1083036)",,,,,,,yes,
"[1124066080, 1124066081]",secondary,False,False,15.189,"LINESTRING (80.2242267 13.1083036, 80.2242188 13.1082485, 80.2242074 13.1081683)",,,,,,,yes,
48753864,residential,False,True,29.247,"LINESTRING (80.2289166 13.0908345, 80.2291786 13.0907708)",,,,,,,,
48753864,residential,False,False,153.46800000000002,"LINESTRING (80.2289166 13.0908345, 80.2288221 13.0908574, 80.2284728 13.0910931, 80.2278666 13.091734)",,,,,,,,
"[1124351841, 48753857]",residential,False,True,233.229,"LINESTRING (80.2289166 13.0908345, 80.2288941 13.0907096, 80.2288877 13.0905364, 80.2289058 13.0904379, 80.2290335 13.0902707, 80.2293481 13.0899731, 80.2304228 13.0897954)",,,,,,,,
184857720,living_street,False,False,138.106,"LINESTRING (80.2445049 13.0749479, 80.2445175 13.0749276, 80.2454964 13.0751733, 80.2454576 13.0753733, 80.2454646 13.0754026)",McNichols Road,,,,,,,
"[184857720, 241027991]",living_street,False,True,135.274,"LINESTRING (80.2445049 13.0749479, 80.2444813 13.0749936, 80.2444608 13.0751471, 80.2454646 13.0754026)",McNichols Road,,,,,,,
"[1133046933, 112716590, 1124351847]","['living_street', 'residential']",False,"[False, True]",489.95300000000015,"LINESTRING (80.2445049 13.0749479, 80.2444134 13.0749144, 80.2443628 13.0749035, 80.244292 13.0748916, 80.2442526 13.074916, 80.244218 13.074945, 80.2441915 13.0749598, 80.2436077 13.0748385, 80.2431424 13.0747168, 80.2430951 13.0746807, 80.2427946 13.0746213, 80.2426057 13.0746227, 80.2421404 13.0745182, 80.2421468 13.0742873, 80.2413898 13.0740602, 80.2411299 13.0739822, 80.2406915 13.0738507, 80.2406551 13.0738407, 80.240537 13.0738083, 80.2404402 13.0737818, 80.2403955 13.0737696)",McNichols Road,,,,,,,
1124378415,residential,False,True,42.349,"LINESTRING (80.2219886 13.0673506, 80.2219595 13.0669708)",,,,,,,,
26748553,tertiary,True,False,23.377,"LINESTRING (80.2323869 13.0703609, 80.2321891 13.070445)",Harrington Road,,,,,,,
1218723879,tertiary,True,False,12.583,"LINESTRING (80.2251802 13.093672, 80.2251035 13.093587)",1st Avenue,,,,,,,
1125570656,secondary,True,False,162.12,"LINESTRING (80.2251802 13.093672, 80.2253014 13.0935525, 80.2262322 13.0926348)",New Avadi Road,,,,,,,
48738642,residential,False,True,13.316,"LINESTRING (80.224421 13.0942886, 80.2243418 13.094197)",,,,,,,,
1125570656,secondary,True,False,97.098,"LINESTRING (80.224421 13.0942886, 80.2251095 13.0937293)",New Avadi Road,,,,,,,
48738642,residential,False,False,52.973,"LINESTRING (80.224421 13.0942886, 80.224495 13.0943659, 80.2247455 13.094645)",,,,,,,,
1434324549,tertiary,False,False,30.745,"LINESTRING (80.2213478 13.0958006, 80.2214376 13.0960629)",,,,,,,,
1434324549,tertiary,False,True,11.4,"LINESTRING (80.2213478 13.0958006, 80.2213197 13.0957018)",,,,,,,,
1125570656,secondary,True,False,375.619,"LINESTRING (80.2213478 13.0958006, 80.222409 13.0954361, 80.2232286 13.0950835, 80.223687 13.0948156, 80.2241369 13.0945104, 80.224421 13.0942886)",New Avadi Road,,,,,,,
1125570657,secondary,True,False,12.933,"LINESTRING (80.219221 13.0965259, 80.2191799 13.0964167)",,,,,,,,
1125570656,secondary,True,False,244.053,"LINESTRING (80.219221 13.0965259, 80.2195671 13.0964042, 80.2213478 13.0958006)",New Avadi Road,,,,,,,
1130592206,living_street,False,False,17.788,"LINESTRING (80.2452212 13.0857904, 80.2452287 13.0859502)",,,,,,,,
1187413810,secondary,True,False,14.367,"LINESTRING (80.2452212 13.0857904, 80.245268 13.0856695)",Medavakkam Tank Road,,,,,,,
207267781,living_street,False,False,39.571,"LINESTRING (80.2460496 13.0859886, 80.2460188 13.0863432)",,,,,,,,
207267781,living_street,False,True,27.667,"LINESTRING (80.2460496 13.0859886, 80.2460522 13.0857398)",,,,,,,,
1130592207,residential,False,False,89.01499999999999,"LINESTRING (80.2460496 13.0859886, 80.2458893 13.0859834, 80.2457122 13.0859729, 80.2452287 13.0859502)",,,,,,,,
1130592206,living_street,False,True,17.788,"LINESTRING (80.2452287 13.0859502, 80.2452212 13.0857904)",,,,,,,,
"[207267777, 1130592206]",living_street,False,"[False, True]",127.113,"LINESTRING (80.2452287 13.0859502, 80.2452125 13.0863068, 80.2460188 13.0863432)",,,,,,,,
1130592207,residential,False,True,89.015,"LINESTRING (80.2452287 13.0859502, 80.2457122 13.0859729, 80.2458893 13.0859834, 80.2460496 13.0859886)",,,,,,,,
1132139278,residential,False,False,91.878,"LINESTRING (80.2118283 13.0777846, 80.211025 13.0780501)",,,,,,,,
"[1416678712, 1132139278]",residential,False,True,70.53699999999999,"LINESTRING (80.2118283 13.0777846, 80.2117665 13.0773211, 80.2117507 13.0772028, 80.2117818 13.077166)",,,,,,,,
1132139279,residential,False,False,327.43600000000004,"LINESTRING (80.2118283 13.0777846, 80.2120847 13.0776366, 80.2123302 13.0774596, 80.212638 13.0771767, 80.2131372 13.0768648, 80.2133861 13.076629, 80.2143551 13.0762198)",,,,,,,,
1132139278,residential,False,True,91.878,"LINESTRING (80.211025 13.0780501, 80.2118283 13.0777846)",,,,,,,,
1132139279,residential,False,True,327.436,"LINESTRING (80.2143551 13.0762198, 80.2133861 13.076629, 80.2131372 13.0768648, 80.212638 13.0771767, 80.2123302 13.0774596, 80.2120847 13.0776366, 80.2118283 13.0777846)",,,,,,,,
30923370,residential,False,False,68.155,"LINESTRING (80.2353755 13.0826122, 80.235974 13.0824229)",Thiyagappa Street,,,,,,,
1132736799,residential,False,False,32.068,"LINESTRING (80.2353755 13.0826122, 80.2352731 13.0823416)",,,,,,,,
30923370,residential,False,True,135.82999999999998,"LINESTRING (80.2353755 13.0826122, 80.2350717 13.0827221, 80.235035 13.0827628, 80.234946 13.0836101)",Thiyagappa Street,,,,,,,
1132736799,residential,False,True,32.068,"LINESTRING (80.2352731 13.0823416, 80.2353755 13.0826122)",,,,,,,,
1133067688,living_street,False,True,90.249,"LINESTRING (80.2137701 13.1082659, 80.2137794 13.1079764, 80.2137109 13.1074587)",,,,,,,,
1173257721,secondary_link,False,False,147.038,"LINESTRING (80.2137701 13.1082659, 80.2135118 13.1084117, 80.2133008 13.1085287, 80.2131953 13.10863, 80.2130737 13.108847, 80.2127283 13.10907)",,,,,,,,
1173257721,secondary_link,False,True,110.96799999999999,"LINESTRING (80.2137701 13.1082659, 80.2138245 13.1082691, 80.2145571 13.1082359, 80.2147936 13.1082251)",,,,,,,,
23499279,tertiary,True,False,29.694,"LINESTRING (80.2500603 13.0809584, 80.2500655 13.0806914)",Flowers Road,,,,,,,
1298969109,secondary,False,False,28.47,"LINESTRING (80.2150562 13.1082132, 80.2147936 13.1082251)",,,,2,,,,
28348202,secondary,False,True,216.438,"LINESTRING (80.2150562 13.1082132, 80.2154599 13.1081949, 80.215588 13.1081096, 80.2156852 13.1079506, 80.215807 13.1077946, 80.2158708 13.1076943, 80.2158016 13.1067941)",,,,2,,,,
1134765176,residential,False,False,81.24000000000001,"LINESTRING (80.2150562 13.1082132, 80.2150543 13.1078893, 80.2150584 13.1078596, 80.2150462 13.1078299, 80.2146928 13.1078495)",,,,,,,,
28348940,residential,False,True,21.302,"LINESTRING (80.2146928 13.1078495, 80.2147011 13.1080409)",SeeyalamSt,,,,,,,
28348940,residential,False,False,68.12,"LINESTRING (80.2146928 13.1078495, 80.2146957 13.1077432, 80.2146911 13.1076824, 80.214669 13.1072376)",SeeyalamSt,,,,,,,
1134765176,residential,False,True,81.24000000000001,"LINESTRING (80.2146928 13.1078495, 80.2150462 13.1078299, 80.2150584 13.1078596, 80.2150543 13.1078893, 80.2150562 13.1082132)",,,,,,,,
1135514036,secondary,True,False,14.161999999999999,"LINESTRING (80.2181165 13.0845812, 80.2180859 13.084539, 80.2180555 13.0845154, 80.2180203 13.0844994)",Anna Nagar Roundabout,,,2,,,,roundabout
1135514036,secondary,True,False,19.77,"LINESTRING (80.2180996 13.0847503, 80.2181192 13.0847184, 80.2181334 13.0846428, 80.2181165 13.0845812)",Anna Nagar Roundabout,,,2,,,,roundabout
1135514038,secondary,True,False,237.099,"LINESTRING (80.2180996 13.0847503, 80.2181748 13.0847165, 80.2182555 13.0847042, 80.2194978 13.0846427, 80.2198967 13.0846319, 80.220278 13.084616)",Anna Nagar 2nd Avenue,,,2,,,,
34690559,secondary,True,False,261.232,"LINESTRING (80.2178056 13.0846237, 80.2176773 13.0846293, 80.2170163 13.0846573, 80.2153952 13.0847063)","2nd Avenue, Anna Nagar West",,,2,,,,
1135514036,secondary,True,False,11.783,"LINESTRING (80.2178056 13.0846237, 80.217803 13.0846501, 80.2178049 13.0846765, 80.2178112 13.0847023, 80.2178217 13.0847267)",Anna Nagar Roundabout,,,2,,,,roundabout
1135514036,secondary,True,False,16.083,"LINESTRING (80.2178902 13.0845104, 80.2178597 13.0845309, 80.2178346 13.0845576, 80.2178163 13.0845891, 80.2178056 13.0846237)",Anna Nagar Roundabout,,,2,,,,roundabout
23970139,secondary,True,False,7.363,"LINESTRING (80.2180203 13.0844994, 80.2180189 13.0844332)",Anna Arch Road,,,2,,,,
1135514036,secondary,True,False,14.519,"LINESTRING (80.2180203 13.0844994, 80.2179876 13.0844923, 80.2179541 13.0844918, 80.2179212 13.0844979, 80.2178902 13.0845104)",Anna Nagar Roundabout,,,2,,,,roundabout
1138236586,residential,False,True,73.396,"LINESTRING (80.2444725 13.0765909, 80.2444176 13.0764186, 80.2441737 13.0764681, 80.2441111 13.0766971)",,,,,,,,
1142006684,residential,False,False,64.135,"LINESTRING (80.2052062 13.0888153, 80.2057975 13.0887842)",,,,,,,,
1142006684,residential,False,True,64.135,"LINESTRING (80.2057975 13.0887842, 80.2052062 13.0888153)",,,,,,,,
1142006685,residential,False,False,9.732,"LINESTRING (80.2057975 13.0887842, 80.2058167 13.0888697)",,,,,,,,
1142006684,residential,False,False,21.276,"LINESTRING (80.2057975 13.0887842, 80.2058253 13.0887177, 80.2058798 13.0886106)",,,,,,,,
26550105,residential,False,False,230.99099999999999,"LINESTRING (80.2060647 13.0886095, 80.206072 13.0895808, 80.2061062 13.0896539, 80.2061552 13.0897587, 80.2062944 13.089861, 80.2063833 13.0900513, 80.2064131 13.0901151, 80.2064234 13.0905765)",21st Main Road,,,,,20,,
26550105,residential,False,True,204.066,"LINESTRING (80.2060647 13.0886095, 80.2060988 13.0885033, 80.2061843 13.0880951, 80.2061625 13.0875538, 80.2061655 13.0867882)",21st Main Road,,,,,20,,
1142006684,residential,False,True,20.054000000000002,"LINESTRING (80.2060647 13.0886095, 80.2059728 13.0886053, 80.2058798 13.0886106)",,,,,,,,
1142006685,residential,False,True,9.732,"LINESTRING (80.2058167 13.0888697, 80.2057975 13.0887842)",,,,,,,,
1142006686,residential,False,False,60.337,"LINESTRING (80.20548 13.0883887, 80.2057864 13.088412, 80.2058418 13.088433, 80.2058682 13.0884747, 80.2058798 13.0886106)",,,,,,,,
1142006684,residential,False,False,20.054000000000002,"LINESTRING (80.2058798 13.0886106, 80.2059728 13.0886053, 80.2060647 13.0886095)",,,,,,,,
1142006684,residential,False,True,21.276,"LINESTRING (80.2058798 13.0886106, 80.2058253 13.0887177, 80.2057975 13.0887842)",,,,,,,,
1142006686,residential,False,True,60.337,"LINESTRING (80.2058798 13.0886106, 80.2058682 13.0884747, 80.2058418 13.088433, 80.2057864 13.088412, 80.20548 13.0883887)",,,,,,,,
1298044806,tertiary,False,False,38.699,"LINESTRING (80.21476 13.0687928, 80.2144031 13.0687767)",Water Tank Road,,,,,,,
1298044806,tertiary,False,True,55.864,"LINESTRING (80.21476 13.0687928, 80.2152752 13.068816)",Water Tank Road,,,,,,,
1142108832,residential,False,False,53.144,"LINESTRING (80.21476 13.0687928, 80.2147616 13.0690001, 80.2148165 13.0692654)",,,,,,,,
1142108832,residential,False,True,53.144,"LINESTRING (80.2148165 13.0692654, 80.2147616 13.0690001, 80.21476 13.0687928)",,,,,,,,
1146448613,residential,False,True,83.126,"LINESTRING (80.2020942 13.0957394, 80.2013271 13.0957644)",,,,,,,,
995134684,residential,False,False,83.243,"LINESTRING (80.202624 13.0956759, 80.2033921 13.0956486)",29th Street,,,,,,,
1149837654,tertiary,True,False,13.721,"LINESTRING (80.217809 13.0822416, 80.2179356 13.0822372)",4th Avenue (Santhi Colony Road),,,,,,,
145124420,secondary,True,False,244.19,"LINESTRING (80.217809 13.0822416, 80.2178691 13.0839125, 80.2178872 13.0844215, 80.217888 13.0844363)",,,,2,,,,
1301679954,residential,False,False,33.941,"LINESTRING (80.2093868 13.104371, 80.2096881 13.104287)",,,,,,,,
1150917572,residential,False,False,7.197,"LINESTRING (80.2441158 13.069589, 80.244101 13.0696521)",,,,,,,,
177138876,secondary,True,False,109.598,"LINESTRING (80.2441158 13.069589, 80.2436046 13.0694218, 80.2431536 13.0692842)",Mayor Ramanathan Road (Spur Tank Road),,,,,,,
995146099,residential,False,True,64.497,"LINESTRING (80.2373229 13.0852138, 80.2374377 13.0851789, 80.2376336 13.0850378, 80.2376658 13.0850012, 80.2377549 13.0848465)",Kilpauk Garden Road 1st Street,,yes,,,,,
207269315,residential,False,False,79.089,"LINESTRING (80.2348912 13.0854706, 80.2347524 13.0847723)",Apavu Road,,,,,,,
1287357279,primary,True,False,11.271,"LINESTRING (80.213935 13.0984798, 80.213841 13.0985233)",New Avadi Road,,,,,,,
1287357280,residential,True,False,11.583,"LINESTRING (80.213935 13.0984798, 80.213867 13.0983994)",,,,,,,,
48741358,residential,False,False,171.128,"LINESTRING (80.214804 13.1006738, 80.2162504 13.1000542)",,,,,,,,
48753898,living_street,False,True,835.854,"LINESTRING (80.2142292 13.0987349, 80.2166857 13.0977381, 80.2194297 13.0968604, 80.2214376 13.0960629)",Gandhinagar,,,,,,,
48741351,residential,False,True,20.219,"LINESTRING (80.2148992 13.1010613, 80.2150696 13.100987)",,,,,,,,
995136855,residential,False,True,14.715,"LINESTRING (80.2147898 13.1011051, 80.2146764 13.101178)",,,,,,,,
1081351509,secondary,True,False,49.673,"LINESTRING (80.2147898 13.1011051, 80.2147733 13.1010359, 80.2147568 13.1008084, 80.2147154 13.1006664)",Dr. Ambedkar Road,,,,,,,
48741333,residential,False,False,27.436,"LINESTRING (80.2145906 13.100297, 80.2148362 13.1003575)",,,,,,,,
1173257720,primary,True,False,204.84000000000003,"LINESTRING (80.2145906 13.100297, 80.2144596 13.0998071, 80.2144461 13.099761, 80.2142373 13.0990483, 80.2141278 13.098784, 80.214064 13.0987002, 80.2139826 13.0985641)",,,,1,,,,
1173257720,primary,True,False,10.698,"LINESTRING (80.2139826 13.0985641, 80.213935 13.0984798)",,,,1,,,,
1125570656,secondary,True,False,596.1580000000001,"LINESTRING (80.2139826 13.0985641, 80.2141535 13.0984831, 80.2154765 13.0979116, 80.2159426 13.0977066, 80.2170825 13.0972526, 80.21872 13.0966753, 80.2190868 13.0965686)",New Avadi Road,,,,,,,
1287357276,primary,True,False,12.566,"LINESTRING (80.2138783 13.0986136, 80.2139826 13.0985641)",New Avadi Road,,,,,,,
1173257719,primary,True,False,240.87499999999997,"LINESTRING (80.2138783 13.0986136, 80.2139059 13.0986822, 80.2139931 13.0987775, 80.214046 13.0988261, 80.2141724 13.0990554, 80.2142508 13.0993147, 80.2143727 13.0997834, 80.2143858 13.0998339, 80.214584 13.1004716, 80.214601 13.1005671, 80.2146 13.1006318)",,,,1,,,,
1078702793,primary,True,False,14.457,"LINESTRING (80.2145984 13.100729, 80.2147154 13.1006664)",,,,,,,,
1081351507,secondary,True,False,47.852999999999994,"LINESTRING (80.2145984 13.100729, 80.2146098 13.1008489, 80.2146527 13.1011006, 80.2146688 13.1011531)",Dr. Ambedkar Road,,,,,,,
1173257719,primary,True,False,10.81,"LINESTRING (80.2146 13.1006318, 80.2145984 13.100729)",,,,1,,,,
1078702795,secondary,True,False,52.555,"LINESTRING (80.2146 13.1006318, 80.2144094 13.1007018, 80.2142036 13.1007978, 80.2141661 13.1008348)",Konnur High Road,,yes,2,,,,
1173257720,primary,True,False,9.313,"LINESTRING (80.2147154 13.1006664, 80.2146984 13.1005843)",,,,1,,,,
1078702793,primary,True,False,179.30399999999997,"LINESTRING (80.2147154 13.1006664, 80.2147896 13.1006267, 80.2155048 13.1003105, 80.216228 13.1000119)",,,,,,,,
26518583,tertiary,False,False,183.809,"LINESTRING (80.2127283 13.10907, 80.2122609 13.1092417, 80.2113573 13.1093932, 80.2110809 13.1094416)",,,,2,,,,
28348943,tertiary,False,True,68.87,"LINESTRING (80.2127283 13.10907, 80.2127963 13.1088724, 80.2123877 13.1087698)",Tiruvallur Street,,,,,,,
1173257721,secondary_link,False,True,147.038,"LINESTRING (80.2127283 13.10907, 80.2130737 13.108847, 80.2131953 13.10863, 80.2133008 13.1085287, 80.2135118 13.1084117, 80.2137701 13.1082659)",,,,,,,,
1298969109,secondary,False,True,28.47,"LINESTRING (80.2147936 13.1082251, 80.2150562 13.1082132)",,,,2,,,,
1173257721,secondary_link,False,False,110.968,"LINESTRING (80.2147936 13.1082251, 80.2145571 13.1082359, 80.2138245 13.1082691, 80.2137701 13.1082659)",,,,,,,,
1173257720,primary,True,False,34.013,"LINESTRING (80.2146984 13.1005843, 80.2145906 13.100297)",,,,1,,,,
1193457682,primary,True,False,11.894,"LINESTRING (80.2146984 13.1005843, 80.2146 13.1006318)",Konnur High Road,,yes,2,,,,
1187413798,residential,False,False,58.187,"LINESTRING (80.2138801 13.0929361, 80.2138624 13.0924131)",,,,,,,,
995151437,residential,False,False,114.947,"LINESTRING (80.2121026 13.0652169, 80.2118398 13.065222, 80.211502 13.0652952, 80.2110543 13.0653579)",,,,,,,,
33622102,tertiary,True,False,105.08099999999999,"LINESTRING (80.2459854 13.0841816, 80.2465175 13.0836387, 80.2465816 13.0835604, 80.2466037 13.0834686)",,,,,,,,
1188039317,residential,False,False,91.747,"LINESTRING (80.2459854 13.0841816, 80.2458691 13.0839543, 80.2452828 13.083962)",,,,,,,,
1188039317,residential,False,True,91.747,"LINESTRING (80.2452828 13.083962, 80.2458691 13.0839543, 80.2459854 13.0841816)",,,,,,,,
23499289,primary,True,False,17.181,"LINESTRING (80.2545451 13.0833267, 80.2545335 13.0831726)",Gangadeeshwar Koil Street,,,,,,,
1188046649,residential,False,False,129.376,"LINESTRING (80.2545451 13.0833267, 80.2557392 13.0832961)",,,,,,,,
1188046649,residential,False,True,129.376,"LINESTRING (80.2557392 13.0832961, 80.2545451 13.0833267)",,,,,,,,
668451836,residential,False,True,81.94399999999999,"LINESTRING (80.2526605 13.0806651, 80.2526821 13.0807872, 80.2527179 13.080822, 80.2527596 13.0808359, 80.2527953 13.0812413, 80.2529099 13.0812642)",,,,,,,,
33560264,residential,False,True,249.635,"LINESTRING (80.2138191 13.0614053, 80.2117238 13.0604704)",Loganatha Nagar Second Street,,,,,,,
1188056309,living_street,False,True,33.128,"LINESTRING (80.2210582 13.0653322, 80.2207572 13.065385)",4th Cross Street,,,,,,,
33622101,residential,False,True,55.669,"LINESTRING (80.2470691 13.0820576, 80.2471208 13.0825557)",Sylvan Lodge Colony 4th Street,,,,,,,
207267789,residential,False,False,3.873,"LINESTRING (80.2425788 13.0847563, 80.2425619 13.084787)",,,,,,,,
1188063231,residential,False,False,51.77,"LINESTRING (80.2425788 13.0847563, 80.2421507 13.0845492)",,,,,,,,
207267789,residential,False,True,176.31,"LINESTRING (80.2425788 13.0847563, 80.2430195 13.0839549, 80.2433585 13.0833645)",,,,,,,,
1188063231,residential,False,True,51.77,"LINESTRING (80.2421507 13.0845492, 80.2425788 13.0847563)",,,,,,,,
211260244,primary,True,False,31.178,"LINESTRING (80.2416482 13.0716272, 80.241748 13.0713642)",Mc Nichols Road,,,,,,,
1188126146,residential,False,False,78.346,"LINESTRING (80.2417749 13.0725495, 80.2424982 13.0725555)",,,,,,,,
30923370,residential,False,False,86.092,"LINESTRING (80.2361042 13.0823787, 80.2368548 13.0821239)",Thiyagappa Street,,,,,,,
30923370,residential,False,True,14.934,"LINESTRING (80.2361042 13.0823787, 80.235974 13.0824229)",Thiyagappa Street,,,,,,,
1188211632,living_street,False,False,55.135,"LINESTRING (80.2361042 13.0823787, 80.2362061 13.0828645)",,,,,,,,
1188211632,living_street,False,True,55.135,"LINESTRING (80.2362061 13.0828645, 80.2361042 13.0823787)",,,,,,,,
23802569,secondary,True,False,20.602,"LINESTRING (80.2429946 13.0823758, 80.2428164 13.0824406)",Kilpauk Garden Road,,,,,,,
1188218785,residential,False,False,59.126,"LINESTRING (80.2429946 13.0823758, 80.2431559 13.0827119, 80.2431824 13.0827135, 80.2433064 13.0826535)",,,,,,,,
1188218785,residential,False,True,59.126,"LINESTRING (80.2433064 13.0826535, 80.2431824 13.0827135, 80.2431559 13.0827119, 80.2429946 13.0823758)",,,,,,,,
1188219141,residential,False,False,56.737,"LINESTRING (80.2397661 13.0816643, 80.2402888 13.0816306)",,,,,,,,
"[147260613, 1188219214]",residential,False,"[False, True]",78.065,"LINESTRING (80.2384691 13.0847536, 80.2382737 13.0847711, 80.2377549 13.0848465)",Kilpauk Garden Road 1st Street,,yes,,,,,
102661711,residential,False,False,151.027,"LINESTRING (80.21746 13.063337, 80.2178069 13.063247, 80.2178694 13.0632391, 80.2179458 13.0632449, 80.2188269 13.0634015)",Veerapandiyan Nagar Street,,,,,,,
"[102661706, 33875974, 102661711]",residential,False,True,166.346,"LINESTRING (80.21746 13.063337, 80.2171897 13.0633732, 80.2171271 13.0633784, 80.2169412 13.0633656, 80.215944 13.0631882)",Veerapandiyan Nagar Street,,,,,,yes,
1188223164,living_street,False,False,34.992,"LINESTRING (80.21746 13.063337, 80.2175077 13.0636246, 80.2175041 13.0636477)",,,,,,,,
1188223165,living_street,False,True,27.025,"LINESTRING (80.2172633 13.0637113, 80.2175041 13.0636477)",,,,,,,,
1188223165,living_street,False,False,27.025,"LINESTRING (80.2175041 13.0636477, 80.2172633 13.0637113)",,,,,,,,
1188223165,living_street,False,True,11.78,"LINESTRING (80.2175041 13.0636477, 80.2176125 13.0636391)",,,,,,,,
1188223164,living_street,False,True,34.992,"LINESTRING (80.2175041 13.0636477, 80.2175077 13.0636246, 80.21746 13.063337)",,,,,,,,
1188223165,living_street,False,False,11.78,"LINESTRING (80.2176125 13.0636391, 80.2175041 13.0636477)",,,,,,,,
68536150,residential,False,False,17.819,"LINESTRING (80.2146006 13.0653443, 80.2144361 13.0653428)",,,,,,,,
68536150,residential,False,True,27.643,"LINESTRING (80.2146006 13.0653443, 80.2148558 13.0653465)",,,,,,,,
1188221924,living_street,False,False,36.408,"LINESTRING (80.2146006 13.0653443, 80.214605 13.0650169)",,,,,,,,
33876042,living_street,False,False,27.762,"LINESTRING (80.214605 13.0650169, 80.2148613 13.0650162)",,,,,,,,
33876042,living_street,False,True,17.959,"LINESTRING (80.214605 13.0650169, 80.2144392 13.0650169)",,,,,,,,
1188221924,living_street,False,True,36.408,"LINESTRING (80.214605 13.0650169, 80.2146006 13.0653443)",,,,,,,,
33876039,residential,False,False,62.538,"LINESTRING (80.2129865 13.0666153, 80.2135638 13.066624)",,,,,,,,
33876039,residential,False,True,28.306,"LINESTRING (80.2129865 13.0666153, 80.2127252 13.0666114)",,,,,,,,
1188222110,residential,False,True,38.717,"LINESTRING (80.2129865 13.0666153, 80.2129785 13.0669634)",,,,,,,,
33876624,residential,False,False,109.913,"LINESTRING (80.2199373 13.0665749, 80.2209496 13.0665064)",Gandhi Road,,,,,,,
1188222576,residential,False,False,36.176,"LINESTRING (80.2199373 13.0665749, 80.2198933 13.0668974)",,,,,,,,
33876624,residential,False,True,36.257000000000005,"LINESTRING (80.2199373 13.0665749, 80.2197488 13.0665876, 80.2196031 13.0665924)",Gandhi Road,,,,,,,
1188222576,residential,False,True,36.176,"LINESTRING (80.2198933 13.0668974, 80.2199373 13.0665749)",,,,,,,,
33876052,living_street,False,True,54.237,"LINESTRING (80.2190052 13.0670246, 80.2195038 13.0670695)",,,,,,,,
33876052,living_street,False,False,148.26100000000002,"LINESTRING (80.2190052 13.0670246, 80.2184862 13.0669778, 80.2176407 13.0669202)",,,,,,,,
1188222230,living_street,False,False,31.245,"LINESTRING (80.2190052 13.0670246, 80.2189848 13.0671985, 80.218971 13.0673036)",,,,,,,,
1188222230,living_street,False,True,31.245,"LINESTRING (80.218971 13.0673036, 80.2189848 13.0671985, 80.2190052 13.0670246)",,,,,,,,
27838213,residential,False,True,193.175,"LINESTRING (80.2201264 13.0621775, 80.2218985 13.0619822)",,,,,,,,
1188256966,living_street,False,False,45.948,"LINESTRING (80.2201264 13.0621775, 80.2202197 13.0625806)",,,,,,,,
27838213,residential,False,False,96.987,"LINESTRING (80.2201264 13.0621775, 80.2199196 13.0621918, 80.2194574 13.0622216, 80.2192328 13.062232)",,,,,,,,
1188256966,living_street,False,True,45.948,"LINESTRING (80.2202197 13.0625806, 80.2201264 13.0621775)",,,,,,,,
28348932,residential,False,True,30.228,"LINESTRING (80.213848 13.1061203, 80.2135693 13.1061055)",Thiru Vi Ka Street,,,,,,,
1188261933,residential,False,False,8.725,"LINESTRING (80.213848 13.1061203, 80.2138427 13.1061986)",,,,,,,,
28348932,residential,False,False,33.214,"LINESTRING (80.213848 13.1061203, 80.2140317 13.106161, 80.2141468 13.1061876)",Thiru Vi Ka Street,,,,,,,
1188261932,residential,False,False,31.053,"LINESTRING (80.2138427 13.1061986, 80.213556 13.1061941)",,,,,,,,
1188261933,residential,False,True,8.725,"LINESTRING (80.2138427 13.1061986, 80.213848 13.1061203)",,,,,,,,
1188261933,residential,False,False,37.7,"LINESTRING (80.2138427 13.1061986, 80.2138393 13.1062565, 80.2135508 13.1062505)",,,,,,,,
28348942,residential,False,False,9.957,"LINESTRING (80.213556 13.1061941, 80.2135693 13.1061055)",,,,,,,,
28348942,residential,False,True,6.297,"LINESTRING (80.213556 13.1061941, 80.2135508 13.1062505)",,,,,,,,
1188261932,residential,False,True,31.053,"LINESTRING (80.213556 13.1061941, 80.2138427 13.1061986)",,,,,,,,
28348942,residential,False,False,6.297,"LINESTRING (80.2135508 13.1062505, 80.213556 13.1061941)",,,,,,,,
28348942,residential,False,True,137.701,"LINESTRING (80.2135508 13.1062505, 80.2135615 13.1070501, 80.2135988 13.1074873)",,,,,,,,
1188261933,residential,False,True,37.7,"LINESTRING (80.2135508 13.1062505, 80.2138393 13.1062565, 80.2138427 13.1061986)",,,,,,,,
1188256853,living_street,False,True,35.82,"LINESTRING (80.2180973 13.0618789, 80.2180224 13.0618989, 80.2179535 13.0619582, 80.2179135 13.0620027, 80.2178993 13.0620357, 80.2179268 13.0620916)",,,,,,,,
26969670,residential,False,False,50.007,"LINESTRING (80.207838 13.080318, 80.2078659 13.0807669)",10th Main Road,,,,,,,
26969670,residential,False,True,4.192,"LINESTRING (80.207838 13.080318, 80.2078378 13.0802803)",10th Main Road,,,,,,,
1188260427,residential,False,False,25.616,"LINESTRING (80.207838 13.080318, 80.2076018 13.0803298)",,,,,,,,
